n  l  delta  edelta
6	1	450	49
7	1	416	29
8	1	406	125
9	1	422	29
10	1	417	22
11	1	423	14
12	1	401	33
13	1	424	29
14	1	420	54
15	1	324	49
16	1	377	52
17	1	431	30
18	1	400	99
19	1	406	81
20	1	427	19
21	1	434	24
22	1	476	46
23	1	443	17
24	1	417	26
25	1	464	41
26	1	456	56
27	1	426	16
